"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-02-18","0.00","73","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-02-19","0.00","71","36"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-02-20","0.00","71","31"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-02-21","0.00","70","34"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-02-22","0.00","67","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-02-23","0.00","65","31"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-02-24","0.00","68","38"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-02-25","0.00","72","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-02-26","0.01","67","41"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-02-27","0.01","60","41"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-02-28","0.00","63","29"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-01","0.02","61","33"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-02","0.01","62","33"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-03","0.00","65","34"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-04","0.00","66","29"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-05","0.00","75","36"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-06","0.00","75","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-07","0.00","78","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-08","0.00","79","41"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-09","0.00","76","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-10","0.00","78","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-11","0.00","79","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-12","0.00","82","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-13","0.00","89","38"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-14","0.00","89","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-15","0.00","88","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-16","0.00","88","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-17","0.00","80","48"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-18","0.00","76","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-19","0.00","85","38"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-20","0.00","85","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-21","0.00","84","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-22","0.00","87","51"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-23","0.00","87","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-24","0.00","93","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-25","0.00","84","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-26","0.00","83","49"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-27","0.00","87","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-28","0.00","85","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-29","0.00","82","49"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-30","0.00","80","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-03-31","0.00","76","54"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-01","0.00","81","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-02","0.00","83","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-03","0.00","78","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-04","0.00","77","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-05","0.00","77","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-06","0.00","82","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-07","0.00","85","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-08","0.00","93","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-09","0.00","100","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-10","0.00","98","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-11","0.00","92","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-12","0.00","97","51"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-13","0.00","99","54"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-14","0.00","98","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-15","0.00","90","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-16","0.00","87","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-17","0.00","90","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-18","0.00","84","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-19","0.01","82","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-20","0.00","85","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-21","0.00","86","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-22","0.00","91","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-23","0.00","88","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-24","0.00","84","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-25","0.10","75","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-26","0.00","76","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-27","0.00","86","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-28","0.00","80","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-29","0.00","72","48"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-04-30","0.00","78","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-01","0.00","79","54"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-02","0.00","87","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-03","0.00","91","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-04","0.00","93","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-05","0.00","94","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-06","0.00","89","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-07","0.00","91","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-08","0.00","93","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-09","0.00","100","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-10","0.00","101","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-11","0.00","91","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-12","0.00","86","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-13","0.00","84","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-14","0.04","72","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-15","0.00","81","41"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-16","0.00","89","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-17","0.00","96","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-18","0.00","100","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-19","0.00","102","74"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-20","0.00","99","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-21","0.00","96","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-22","0.00","97","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-23","0.00","96","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-24","0.00","102","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-25","0.00","114","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-26","0.00","115","85"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-27","0.00","113","74"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-28","0.00","107","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-29","0.00","108","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-30","0.00","103","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-05-31","0.00","92","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-01","0.00","95","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-02","0.00","95","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-03","0.00","99","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-04","0.00","97","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-05","0.00","93","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-06","0.00","90","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-07","0.00","92","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-08","0.00","92","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-09","0.00","96","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-10","0.00","103","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-11","0.00","109","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-12","0.00","105","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-13","0.00","103","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-14","0.00","103","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-15","0.00","107","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-16","0.00","106","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-17","0.00","104","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-18","0.00","102","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-19","0.00","102","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-20","0.00","103","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-21","0.00","99","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-22","0.00","101","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-23","0.00","103","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-24","0.00","102","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-25","0.00","102","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-26","0.00","107","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-27","0.00","113","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-28","0.00","109","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-29","0.00","107","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-06-30","0.00","109","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-01","0.00","107","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-02","0.00","103","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-03","0.00","104","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-04","0.00","105","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-05","0.00","106","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-06","0.00","114","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-07","0.00","113","85"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-08","0.00","113","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-09","0.00","112","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-10","0.00","107","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-11","0.00","103","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-12","0.00","107","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-13","0.00","109","74"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-14","0.00","110","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-15","0.00","107","84"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-16","0.00","104","82"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-17","0.00","111","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-18","0.00","112","85"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-19","0.00","109","87"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-20","0.00","115","90"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-21","0.00","114","88"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-22","0.00","108","82"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-23","0.00","106","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-24","0.00","104","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-25","0.10","107","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-26","0.00","105","83"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-27","0.00","104","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-28","0.04","91","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-29","0.00","108","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-30","0.00","115","83"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-07-31","0.00","118","84"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-01","0.00","107","86"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-02","0.00","106","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-03","0.00","102","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-04","0.00","106","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-05","0.00","112","74"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-06","0.00","114","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-07","0.00","110","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-08","0.00","107","74"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-09","0.00","107","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-10","0.00","105","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-11","0.00","105","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-12","0.00","109","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-13","0.00","110","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-14","0.00","106","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-15","0.00","107","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-16","0.00","111","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-17","0.00","110","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-18","0.00","112","82"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-19","0.00","111","84"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-20","0.00","110","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-21","0.00","106","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-22","0.00","105","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-23","0.00","104","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-24","0.00","105","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-25","0.00","108","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-26","0.00","104","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-27","0.00","95","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-28","0.49","80","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-29","0.00","90","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-30","0.00","93","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-08-31","0.00","97","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-01","0.00","100","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-02","0.00","103","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-03","0.00","105","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-04","0.00","103","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-05","0.00","100","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-06","0.00","104","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-07","0.00","107","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-08","0.00","104","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-09","0.00","109","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-10","0.00","111","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-11","0.00","110","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-12","0.00","111","74"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-13","0.00","112","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-14","0.00","113","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-15","0.00","109","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-16","0.00","108","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-17","0.00","110","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-18","0.00","112","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-19","0.00","105","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-20","0.00","106","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-21","0.00","108","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-22","0.00","105","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-23","0.00","102","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-24","0.00","103","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-25","0.00","103","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-26","0.00","102","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-27","0.00","102","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-28","0.04","97","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-29","0.00","97","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-09-30","0.00","97","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-01","0.00","100","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-02","0.00","98","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-03","0.00","94","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-04","0.00","93","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-05","0.00","91","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-06","0.00","93","55"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-07","0.00","99","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-08","0.00","103","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-09","0.00","104","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-10","0.00","103","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-11","0.00","98","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-12","0.00","97","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-13","0.00","94","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-14","0.00","93","49"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-15","0.00","92","49"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-16","0.00","92","55"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-17","0.00","92","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-18","0.00","98","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-19","0.00","95","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1951-10-20","0.00","95","53"
